order_id,customer_id,order_date,campaign_id,order_value,status
48071,5090,2024-12-11,26,1987.98,Completed
48072,687,2025-09-03,28,35.06,Completed
48073,5965,2024-02-17,34,56.35,Completed
48074,7922,2024-08-11,2,1677.75,Completed
48075,3525,2024-12-11,27,639.85,Completed
48076,2740,2025-05-20,8,1336.41,Completed
48077,5261,2025-08-25,35,1892.83,Completed
48078,7583,2025-12-15,13,1853.0,Returned
48079,3981,2025-04-19,28,99.73,Completed
48080,9007,2025-08-08,40,605.02,Completed
48081,3152,2024-02-20,12,3360.28,Returned
48082,1527,2024-05-09,16,2193.99,Returned
48083,7300,2024-06-05,16,2888.28,Completed
48084,5282,2024-02-08,28,430.41,Completed
48085,3464,2025-09-07,17,553.18,Returned
48086,4406,2024-04-06,21,1180.26,Returned
48087,8599,2024-05-13,9,2559.25,Completed
48088,5747,2025-03-12,10,594.1,Completed
48089,1369,2024-06-27,36,1947.26,Returned
48090,2250,2024-11-09,30,205.68,Completed
48091,3701,2025-06-03,36,990.3,Completed
48092,8815,2024-05-05,8,1425.05,Returned
48093,9494,2025-03-26,18,846.68,Completed
48094,637,2025-05-21,24,1680.98,Completed
48095,3107,2025-05-07,37,762.84,Completed
48096,8771,2025-10-02,31,2310.32,Completed
48097,6261,2025-10-11,40,1205.28,Returned
48098,7556,2024-08-28,11,2983.93,Completed
48099,9014,2025-08-09,6,1596.71,Completed
48100,7552,2024-05-29,14,126.82,Completed
48101,9713,2025-07-21,13,2320.59,Completed
48102,6258,2024-10-23,16,1385.95,Completed
48103,2447,2024-07-12,36,380.18,Completed
48104,9330,2024-10-15,14,2300.29,Completed
48105,492,2025-02-07,26,515.96,Completed
48106,8546,2025-04-25,19,4102.37,Completed
48107,7952,2025-12-11,31,53.16,Completed
48108,6418,2024-02-13,26,1608.46,Completed
48109,4358,2024-04-24,25,1719.22,Completed
48110,3707,2025-08-31,6,654.65,Completed
48111,8564,2024-12-30,2,384.35,Completed
48112,5336,2025-12-16,6,678.18,Returned
48113,2021,2025-11-20,12,2955.07,Completed
48114,6253,2024-06-19,1,1243.32,Returned
48115,5160,2024-08-08,6,2043.96,Completed
48116,1643,2024-05-01,11,2341.54,Returned
48117,4614,2024-05-25,13,167.01,Returned
48118,7961,2024-12-17,32,1552.61,Returned
48119,5028,2024-12-25,16,4728.42,Completed
48120,435,2024-04-26,27,1374.58,Returned
48121,9431,2025-11-11,21,1066.0,Completed
48122,3168,2024-02-01,32,3529.0,Completed
48123,4660,2025-12-10,12,2163.06,Completed
48124,5847,2024-01-24,38,1094.46,Returned
48125,6938,2025-03-03,37,2244.52,Returned
48126,2064,2024-07-07,36,772.53,Completed
48127,4443,2024-10-05,9,3560.65,Completed
48128,43,2025-12-22,30,3155.83,Completed
48129,4521,2024-12-24,24,1188.78,Returned
48130,6216,2024-02-25,6,3464.71,Returned
48131,3550,2025-06-23,20,1448.0,Completed
48132,4321,2025-07-10,20,1493.14,Returned
48133,6715,2025-02-09,27,1690.66,Completed
48134,3817,2025-09-27,23,2111.19,Completed
48135,307,2025-07-11,39,2903.28,Completed
48136,1416,2025-05-16,11,1337.35,Completed
48137,4350,2024-01-04,9,306.18,Completed
48138,5672,2024-02-14,32,2362.08,Completed
48139,4446,2024-11-20,23,1671.11,Completed
48140,7058,2024-08-27,31,3245.59,Completed
48141,3610,2024-01-09,9,1313.96,Completed
48142,4995,2024-10-03,13,590.51,Returned
48143,3702,2025-11-01,18,414.16,Completed
48144,8587,2024-07-10,14,1368.41,Completed
48145,4195,2025-12-16,25,2887.4,Completed
48146,1343,2024-12-08,9,3538.49,Returned
48147,7557,2024-08-28,28,1550.71,Completed
48148,4975,2024-08-30,4,1742.88,Returned
48149,1903,2024-02-09,38,1171.84,Completed
48150,3458,2025-11-16,6,1852.23,Completed
48151,9201,2024-06-19,30,1885.61,Returned
48152,9447,2025-10-30,12,2075.88,Completed
48153,9488,2025-07-09,12,129.0,Returned
48154,4105,2025-05-02,25,2306.94,Completed
48155,7439,2025-11-02,22,49.81,Completed
48156,8873,2024-07-30,18,941.13,Completed
48157,8530,2025-10-20,11,4270.56,Returned
48158,8474,2025-12-14,3,3365.42,Completed
48159,9478,2024-01-14,14,43.8,Completed
48160,1058,2024-01-29,38,2347.03,Completed
48161,6579,2024-09-27,10,2113.07,Returned
48162,1463,2025-09-30,37,802.92,Returned
48163,2784,2025-11-01,2,1660.57,Returned
48164,6555,2024-02-20,10,2382.16,Completed
48165,6048,2024-07-20,25,247.78,Completed
48166,2331,2024-08-17,3,4383.54,Completed
48167,8569,2025-07-11,25,437.25,Completed
48168,7475,2025-12-18,11,1455.5,Completed
48169,933,2025-12-16,29,2365.36,Completed
48170,8544,2025-04-24,39,1878.73,Returned
48171,3536,2025-01-25,32,1206.14,Completed
48172,7320,2024-11-19,25,875.04,Completed
48173,4201,2024-05-28,5,1253.46,Completed
48174,6547,2025-06-02,36,265.8,Returned
48175,4605,2024-12-28,2,156.42,Completed
48176,4440,2025-09-23,29,2841.94,Completed
48177,3064,2024-09-08,38,1618.6,Completed
48178,5211,2025-07-06,33,1561.1,Completed
48179,9199,2025-08-14,40,3835.71,Returned
48180,6628,2025-04-01,5,1472.44,Completed
48181,9956,2024-11-21,12,4378.99,Returned
48182,4946,2025-07-23,27,222.07,Returned
48183,2886,2025-11-18,36,1429.48,Completed
48184,8942,2025-01-12,36,1530.93,Completed
48185,2071,2024-09-08,6,624.19,Returned
48186,350,2025-06-09,34,2879.22,Completed
48187,8712,2025-08-12,34,66.88,Returned
48188,4541,2025-11-24,29,1710.9,Completed
48189,5595,2024-01-04,36,84.21,Completed
48190,2802,2024-06-29,37,3155.78,Completed
48191,2281,2024-01-30,20,1424.36,Completed
48192,894,2024-09-26,17,1710.79,Completed
48193,3160,2025-11-30,3,1075.78,Returned
48194,7976,2024-01-26,34,974.19,Completed
48195,8813,2025-03-25,15,957.28,Completed
48196,5190,2024-02-08,15,308.19,Completed
48197,1586,2025-02-22,3,1842.8,Completed
48198,7099,2024-06-23,26,2107.78,Completed
48199,2191,2024-12-21,21,2607.62,Completed
48200,5116,2025-04-20,6,1623.78,Completed
48201,5694,2025-03-18,4,1159.62,Completed
48202,4218,2024-08-30,3,2333.07,Returned
48203,2187,2025-08-10,38,2345.47,Returned
48204,4565,2025-02-18,17,2259.25,Completed
48205,5220,2025-12-27,4,169.42,Completed
48206,9329,2025-04-26,39,1516.3,Completed
48207,6088,2024-12-08,40,1161.28,Completed
48208,880,2025-06-16,20,2184.38,Returned
48209,9300,2024-09-24,29,241.98,Completed
48210,243,2024-12-20,19,3873.6,Returned
48211,2850,2025-09-19,6,1139.98,Completed
48212,7086,2025-01-06,40,244.19,Returned
48213,3350,2024-01-12,25,3776.65,Returned
48214,5268,2025-04-17,12,2518.11,Completed
48215,4106,2024-09-05,6,354.18,Completed
48216,2070,2024-12-12,33,3383.82,Completed
48217,1146,2024-01-13,1,3372.44,Completed
48218,6031,2024-02-25,36,197.68,Completed
48219,9164,2024-07-01,21,2687.55,Completed
48220,9574,2024-03-13,28,1153.92,Completed
48221,132,2025-10-23,5,1744.04,Returned
48222,102,2024-03-07,33,2333.08,Completed
48223,6413,2024-10-28,11,2005.1,Returned
48224,4071,2025-02-11,22,1731.27,Completed
48225,8124,2025-06-18,26,1607.76,Completed
48226,5963,2024-10-07,29,2288.82,Completed
48227,9507,2025-01-25,25,546.75,Returned
48228,3289,2025-03-09,39,759.98,Completed
48229,5875,2024-12-06,23,3350.91,Completed
48230,3500,2025-10-30,35,1488.25,Completed
48231,3430,2024-09-02,27,314.44,Returned
48232,1421,2025-05-23,21,1615.92,Completed
48233,9232,2024-07-28,19,44.66,Completed
48234,3275,2025-06-18,40,2883.33,Completed
48235,9857,2024-04-08,6,4611.11,Completed
48236,3938,2025-08-15,4,1622.26,Completed
48237,5112,2024-12-08,26,210.21,Completed
48238,1769,2025-07-28,12,4226.97,Completed
48239,8931,2024-01-07,17,2374.9,Returned
48240,4927,2025-09-23,22,1805.67,Completed
48241,8485,2025-11-20,28,296.78,Completed
48242,6441,2025-08-31,12,1474.81,Completed
48243,7608,2025-12-18,28,760.32,Completed
48244,1936,2024-08-15,35,2070.04,Completed
48245,5412,2024-12-04,10,423.81,Returned
48246,928,2024-03-05,10,2011.21,Returned
48247,6883,2025-06-28,36,738.7,Returned
48248,7540,2024-08-09,2,1969.53,Completed
48249,9374,2024-05-11,16,1993.38,Completed
48250,977,2024-03-20,23,914.38,Returned
48251,4501,2024-02-11,36,632.98,Completed
48252,9364,2024-04-16,18,1398.44,Completed
48253,2455,2025-04-24,15,119.46,Completed
48254,7484,2024-02-29,15,243.51,Completed
48255,3759,2025-02-27,23,3151.55,Completed
48256,717,2025-04-30,12,2274.67,Completed
48257,6042,2024-09-11,39,1706.28,Completed
48258,8725,2025-04-01,23,1444.95,Completed
48259,2515,2025-08-01,31,3549.75,Completed
48260,8220,2025-11-21,17,771.39,Completed
48261,6004,2025-12-09,28,290.88,Completed
48262,7575,2024-05-03,6,511.32,Completed
48263,4324,2024-11-04,37,612.28,Completed
48264,8608,2025-02-04,6,528.63,Returned
48265,6485,2024-07-17,4,691.23,Returned
48266,3739,2025-04-15,32,1172.13,Completed
48267,8836,2025-01-19,18,3213.92,Returned
48268,4251,2024-03-25,24,1531.77,Returned
48269,6459,2025-08-02,28,332.2,Completed
48270,3621,2025-10-26,22,2234.18,Completed
48271,8110,2024-05-07,15,1372.44,Completed
48272,7925,2025-02-06,27,1313.06,Completed
48273,1218,2025-02-20,5,176.9,Completed
48274,5404,2024-09-26,3,301.54,Completed
48275,1762,2025-11-08,35,1517.44,Returned
48276,4490,2025-05-10,11,1154.02,Completed
48277,6938,2025-03-11,18,390.17,Completed
48278,187,2024-10-07,22,520.1,Completed
48279,66,2024-06-23,29,1935.22,Completed
48280,3578,2024-08-11,13,2070.64,Completed
48281,6413,2025-11-16,36,478.56,Completed
48282,3777,2024-04-03,35,4425.23,Returned
48283,7830,2024-03-01,37,1702.33,Completed
48284,476,2024-07-14,13,3610.62,Completed
48285,4138,2025-02-27,14,1408.54,Returned
48286,8134,2024-02-20,21,3490.4,Returned
48287,5081,2025-06-12,14,1274.74,Returned
48288,1410,2024-09-22,22,1254.35,Completed
48289,4946,2024-11-26,26,1539.38,Returned
48290,3619,2025-06-16,17,5072.52,Returned
48291,6114,2024-11-11,29,1137.49,Completed
48292,9286,2025-11-29,19,325.86,Returned
48293,5501,2025-12-30,6,2599.44,Completed
48294,4139,2024-11-05,20,977.88,Completed
48295,1734,2024-09-03,34,2965.5,Completed
48296,809,2024-02-11,15,379.17,Completed
48297,2685,2025-02-13,40,591.04,Completed
48298,9063,2025-04-20,29,2275.95,Completed
48299,5829,2025-07-14,20,3100.24,Completed
48300,234,2025-07-08,34,544.26,Completed
48301,3066,2025-01-26,38,626.82,Returned
48302,3098,2024-03-11,34,1312.32,Returned
48303,7576,2025-06-16,4,1363.71,Returned
48304,9086,2025-09-02,17,3475.34,Returned
48305,1765,2024-03-23,35,1681.59,Completed
48306,4335,2024-11-07,26,1062.06,Completed
48307,2723,2025-03-09,14,377.37,Completed
48308,8498,2025-10-25,32,3033.94,Completed
48309,1819,2024-01-13,22,308.19,Completed
48310,6467,2025-04-04,40,729.54,Completed
48311,8620,2024-01-01,33,265.48,Returned
48312,6402,2024-11-25,35,2923.68,Completed
48313,3370,2025-04-18,27,298.71,Returned
48314,9379,2025-08-27,9,442.99,Completed
48315,1657,2024-01-14,10,1905.53,Completed
48316,9124,2025-02-12,7,2940.98,Returned
48317,5811,2025-04-29,4,123.66,Completed
48318,1338,2024-02-10,39,294.22,Completed
48319,31,2025-02-23,3,702.64,Completed
48320,7903,2024-10-16,13,1171.35,Returned
48321,2788,2024-10-21,35,4619.28,Completed
48322,6648,2024-02-11,14,1204.44,Completed
48323,8315,2025-04-12,5,115.19,Completed
48324,5958,2025-11-29,18,54.1,Completed
48325,2305,2025-11-30,6,1233.65,Completed
48326,3866,2025-04-30,29,1366.68,Returned
48327,684,2025-02-15,16,1176.27,Completed
48328,3006,2025-11-03,26,841.54,Completed
48329,3373,2025-07-17,7,1195.05,Returned
48330,4717,2024-11-22,5,4250.29,Completed
48331,1958,2025-11-25,39,265.36,Completed
48332,2588,2024-09-04,17,661.03,Returned
48333,3831,2025-08-15,15,589.1,Completed
48334,5542,2024-07-29,4,1784.79,Returned
48335,8338,2025-04-12,33,1051.04,Completed
48336,5542,2025-07-10,33,898.18,Completed
48337,1198,2025-01-04,5,1825.63,Completed
48338,7353,2024-02-08,3,1761.12,Completed
48339,9422,2025-01-08,4,441.32,Completed
48340,6745,2024-08-24,14,2243.82,Returned
48341,4748,2025-03-30,10,777.07,Completed
48342,9294,2025-06-03,27,3108.03,Returned
48343,8947,2024-04-01,25,1452.42,Completed
48344,6913,2024-10-12,33,2247.13,Completed
48345,2377,2025-10-04,35,290.94,Returned
48346,833,2024-06-05,14,454.01,Completed
48347,583,2025-07-25,11,417.46,Completed
48348,9580,2024-09-14,12,175.25,Completed
48349,7049,2024-10-02,19,1824.79,Completed
48350,7729,2024-01-08,23,973.96,Completed
48351,6231,2024-12-24,7,2075.18,Completed
48352,1168,2025-04-24,34,2678.52,Completed
48353,3213,2024-10-04,2,1206.17,Completed
48354,9528,2024-05-20,31,652.72,Completed
48355,8246,2025-12-12,22,1395.74,Completed
48356,9525,2024-03-03,3,3082.26,Completed
48357,3975,2025-09-14,36,875.96,Completed
48358,563,2024-04-20,11,3435.78,Returned
48359,9118,2025-07-03,39,1478.19,Completed
48360,1813,2025-11-18,32,2551.83,Completed
48361,1169,2025-09-09,18,702.72,Completed
48362,3292,2025-06-20,2,5232.69,Completed
48363,7475,2024-02-22,7,2098.86,Completed
48364,697,2025-06-18,33,1253.52,Returned
48365,3449,2024-12-17,16,1871.44,Completed
48366,5305,2025-06-17,31,1764.07,Completed
48367,732,2025-11-21,11,1314.97,Returned
48368,8760,2025-02-26,12,458.76,Completed
48369,1807,2025-02-12,13,3001.84,Completed
48370,6169,2024-04-09,37,607.78,Returned
48371,9739,2024-11-02,30,927.49,Completed
48372,4610,2025-10-01,3,3613.03,Completed
48373,6550,2024-03-24,33,3183.12,Completed
48374,9413,2025-08-15,9,3155.34,Completed
48375,5159,2025-10-01,23,2895.99,Completed
48376,1488,2025-01-19,13,2484.36,Completed
48377,6231,2024-03-29,15,193.13,Returned
48378,9762,2025-08-30,28,3842.06,Completed
48379,5826,2024-03-15,28,4129.37,Completed
48380,7074,2025-02-08,34,700.2,Completed
48381,9595,2024-04-23,24,559.88,Completed
48382,5270,2025-03-15,23,1302.0,Returned
48383,2693,2025-02-20,6,1419.28,Completed
48384,5787,2025-02-15,22,1607.33,Returned
48385,3095,2024-06-22,27,875.04,Returned
48386,1546,2025-11-06,35,829.53,Completed
48387,9531,2024-09-14,33,355.9,Completed
48388,9043,2025-06-17,36,787.84,Completed
48389,2430,2025-05-03,36,1813.48,Completed
48390,8580,2025-10-24,36,1772.56,Completed
48391,1958,2024-12-14,1,2206.02,Completed
48392,8978,2025-06-02,15,2499.72,Completed
48393,8717,2024-12-05,11,3970.34,Completed
48394,5442,2025-03-29,9,1969.4,Completed
48395,5405,2024-06-01,30,1098.14,Completed
48396,6490,2025-01-20,20,2049.16,Completed
48397,8392,2024-07-15,13,1839.92,Returned
48398,177,2024-09-07,34,121.92,Completed
48399,6499,2025-01-11,36,1701.12,Completed
48400,2844,2025-10-09,16,1851.56,Completed
48401,5406,2025-05-05,2,1336.41,Completed
48402,6826,2025-03-22,3,1726.39,Completed
48403,3057,2025-07-10,40,134.36,Completed
48404,6772,2024-09-22,31,1121.21,Returned
48405,9341,2024-08-26,20,742.53,Completed
48406,3991,2024-03-18,36,2484.07,Completed
48407,6240,2025-03-25,5,1073.1,Completed
48408,1256,2024-08-14,15,1218.81,Returned
48409,5103,2024-07-01,39,935.42,Completed
48410,1630,2024-05-08,16,689.65,Completed
48411,651,2024-06-19,31,4473.9,Completed
48412,6156,2025-06-17,9,573.96,Completed
48413,7801,2025-08-24,23,364.85,Completed
48414,9983,2025-05-03,14,870.39,Completed
48415,1117,2025-02-08,1,2346.38,Completed
48416,2762,2025-06-07,10,2876.22,Completed
48417,7620,2024-11-17,26,1901.76,Completed
48418,3586,2024-10-20,12,1566.13,Returned
48419,9316,2024-03-29,32,855.49,Completed
48420,180,2024-08-17,18,710.67,Completed
48421,8560,2025-05-05,20,1525.68,Completed
48422,384,2025-05-05,17,198.39,Returned
48423,2430,2025-09-17,18,4761.34,Completed
48424,6208,2025-01-22,25,1705.08,Completed
48425,4134,2024-03-27,6,1001.62,Completed
48426,9877,2024-11-27,7,167.01,Completed
48427,126,2025-09-08,13,896.96,Returned
48428,4227,2025-01-06,9,1167.0,Returned
48429,2998,2025-08-29,35,2358.53,Completed
48430,425,2024-03-30,22,4026.59,Completed
48431,8521,2025-10-16,28,517.82,Returned
48432,807,2024-11-03,4,2082.99,Returned
48433,1055,2024-07-24,39,2264.46,Returned
48434,6580,2025-09-22,36,1547.19,Completed
48435,9270,2024-03-14,4,2427.71,Completed
48436,6786,2025-12-08,26,2691.11,Completed
48437,8790,2024-06-18,16,1973.11,Returned
48438,180,2025-02-14,5,1681.35,Completed
48439,6396,2024-08-12,36,2650.89,Completed
48440,8850,2024-07-09,15,558.36,Returned
48441,6331,2025-11-19,5,2774.62,Completed
48442,5155,2024-09-04,12,2858.4,Returned
48443,7180,2025-07-04,2,1750.08,Completed
48444,274,2025-01-07,12,1554.74,Returned
48445,7222,2024-08-11,31,4073.81,Completed
48446,2733,2025-08-31,23,1511.92,Completed
48447,6959,2024-07-26,1,952.22,Completed
48448,7349,2024-11-12,12,202.22,Returned
48449,3799,2024-05-16,36,146.64,Completed
48450,308,2025-04-13,1,855.15,Returned
48451,8659,2025-01-14,30,1641.79,Completed
48452,5199,2024-07-20,13,2138.09,Completed
48453,5662,2025-07-09,12,275.46,Returned
48454,5968,2024-08-01,5,63.4,Returned
48455,704,2024-04-03,22,463.69,Returned
48456,695,2025-12-17,21,2806.77,Completed
48457,7506,2024-01-30,1,3676.1,Returned
48458,5386,2025-10-31,36,789.34,Completed
48459,6737,2024-07-11,18,930.03,Returned
48460,9071,2025-09-04,37,635.2,Completed
48461,8239,2024-09-29,2,63.27,Completed
48462,280,2024-04-27,24,4151.34,Completed
48463,6220,2025-05-23,11,2462.4,Completed
48464,3413,2024-06-29,19,1750.62,Completed
48465,5650,2024-06-14,33,400.29,Completed
48466,7302,2024-02-09,4,1946.66,Completed
48467,5473,2024-12-27,6,1509.62,Completed
48468,1091,2025-04-06,9,1544.01,Completed
48469,5620,2025-07-14,32,1499.85,Completed
48470,624,2025-10-08,36,310.88,Returned
48471,7691,2025-12-03,29,746.52,Completed
48472,5757,2024-11-16,3,1576.54,Completed
48473,7798,2024-10-30,5,1005.12,Completed
48474,704,2025-06-03,7,2707.22,Completed
48475,8454,2024-12-10,29,225.04,Completed
48476,1205,2025-05-15,19,1978.85,Completed
48477,5937,2025-04-14,34,2944.01,Returned
48478,6473,2024-04-10,2,1691.49,Completed
48479,9320,2024-04-15,4,1159.62,Completed
48480,6212,2025-08-04,12,1289.88,Returned
48481,2645,2025-01-28,37,1608.42,Returned
48482,8703,2024-04-20,14,2379.1,Completed
48483,6596,2024-05-31,32,1072.8,Completed
48484,751,2024-07-12,28,2854.55,Returned
48485,2427,2025-01-19,25,2874.64,Returned
48486,1486,2025-09-14,37,661.98,Completed
48487,557,2024-08-23,5,1642.98,Completed
48488,9347,2025-04-07,8,686.7,Completed
48489,4212,2025-04-23,9,1500.61,Completed
48490,833,2025-04-14,15,1347.72,Completed
48491,2697,2025-05-20,40,661.61,Completed
48492,5879,2024-11-27,7,713.01,Completed
48493,364,2024-11-13,34,3596.65,Completed
48494,8481,2025-07-09,15,1018.84,Returned
48495,8866,2024-10-19,6,1730.28,Returned
48496,6985,2024-06-26,16,1821.48,Completed
48497,1667,2024-02-26,16,3840.06,Completed
48498,3511,2024-11-27,16,3285.68,Completed
48499,6193,2024-12-15,21,1632.04,Completed
48500,2542,2025-02-19,20,560.61,Completed
48501,1220,2025-07-22,33,2106.77,Completed
48502,5095,2025-09-21,22,1121.74,Completed
48503,4521,2025-08-18,17,1909.06,Completed
48504,4092,2024-06-11,6,3043.39,Returned
48505,8971,2025-05-01,16,568.05,Completed
48506,3127,2024-07-01,24,356.7,Completed
48507,199,2024-05-17,12,1364.45,Returned
48508,433,2024-01-29,24,1139.74,Returned
48509,6843,2024-04-13,13,6432.31,Completed
48510,3193,2024-01-02,13,1928.56,Completed
48511,4264,2025-09-12,2,1678.43,Completed
48512,346,2025-05-01,19,1078.58,Returned
48513,1468,2024-01-05,40,1408.14,Returned
48514,7008,2025-08-24,33,576.37,Completed
48515,1305,2024-03-08,21,2061.1,Completed
48516,7736,2025-12-11,16,1663.85,Returned
48517,570,2025-12-22,24,2404.41,Completed
48518,2515,2025-06-26,38,2113.99,Returned
48519,2530,2024-12-06,33,4031.19,Completed
48520,3792,2025-08-26,25,815.47,Completed
48521,7961,2024-09-22,1,318.4,Returned
48522,8884,2025-12-08,10,2599.56,Returned
48523,7901,2024-07-18,7,1302.14,Completed
48524,3611,2024-07-30,2,358.02,Completed
48525,8196,2024-09-05,29,1489.8,Completed
48526,7395,2025-01-26,9,1086.31,Completed
48527,6202,2024-12-05,15,1375.68,Completed
48528,8611,2024-09-08,11,1921.32,Returned
48529,983,2024-03-06,20,3477.74,Completed
48530,8770,2024-08-04,29,1293.35,Completed
48531,5361,2024-09-20,26,242.81,Completed
48532,1755,2024-10-31,35,1692.33,Returned
48533,2171,2025-02-17,32,1392.05,Completed
48534,4271,2025-05-06,25,1952.81,Returned
48535,5209,2024-08-09,16,1945.49,Completed
48536,8018,2024-03-24,16,1142.91,Completed
48537,7261,2025-12-08,4,1154.02,Completed
48538,6864,2025-01-20,9,2606.38,Completed
48539,8632,2025-07-22,27,2552.32,Returned
48540,1398,2025-02-23,31,1704.14,Completed
48541,5699,2025-09-28,29,859.23,Completed
48542,8843,2025-06-22,18,1557.27,Completed
48543,6687,2024-11-11,32,1328.61,Returned
48544,1869,2024-06-30,6,354.5,Returned
48545,1771,2024-08-18,30,636.42,Completed
48546,965,2024-01-04,10,1712.87,Completed
48547,6594,2025-06-28,14,1359.94,Completed
48548,5808,2024-05-21,16,634.82,Completed
48549,6454,2025-02-26,28,1516.29,Completed
48550,2211,2025-10-13,5,1719.09,Completed
48551,4434,2024-08-06,12,502.55,Completed
48552,140,2024-06-08,36,226.74,Completed
48553,3810,2025-12-17,29,2814.78,Completed
48554,4656,2025-01-27,16,2417.17,Completed
48555,4981,2024-11-25,15,1234.2,Completed
48556,2526,2025-05-11,1,916.62,Returned
48557,3836,2025-12-11,25,1812.62,Completed
48558,8437,2025-06-19,38,1869.73,Returned
48559,41,2025-03-08,3,514.6,Completed
48560,3234,2024-04-01,27,138.49,Returned
48561,2315,2025-11-25,39,159.18,Returned
48562,2455,2025-09-21,1,1427.93,Returned
48563,3194,2024-07-25,5,3122.68,Returned
48564,7778,2025-03-26,12,1540.16,Completed
48565,5337,2025-10-15,37,1586.27,Completed
48566,44,2024-10-12,26,1303.15,Completed
48567,3288,2025-10-24,25,1793.7,Completed
48568,6171,2024-07-06,32,2567.43,Completed
48569,2539,2024-07-17,35,2387.02,Completed
48570,2599,2024-09-21,8,1458.09,Completed
48571,1957,2024-10-05,23,760.23,Returned
48572,6127,2025-04-18,28,2590.17,Completed
48573,268,2024-12-28,22,2101.24,Completed
48574,5794,2024-04-01,31,611.18,Returned
48575,2363,2025-05-16,18,2704.0,Completed
48576,3721,2024-10-04,14,2105.69,Completed
48577,5621,2024-08-22,14,1756.83,Returned
48578,3170,2025-11-21,36,1348.77,Completed
48579,6234,2025-11-07,6,737.42,Completed
48580,8497,2024-03-02,40,1825.62,Completed
48581,149,2024-09-13,30,2683.39,Completed
48582,9378,2024-06-05,12,1137.34,Completed
48583,4786,2025-06-30,21,356.07,Completed
48584,7562,2024-06-18,31,1888.44,Completed
48585,3426,2025-09-24,10,756.36,Returned
48586,2062,2024-05-30,21,1937.52,Completed
48587,3959,2024-07-30,27,3545.15,Completed
48588,7235,2025-12-09,30,1515.74,Completed
48589,1384,2025-12-05,8,3366.13,Completed
48590,7088,2024-02-15,26,2338.02,Completed
48591,3115,2025-01-06,33,3226.1,Completed
48592,2837,2025-12-09,36,2201.89,Returned
48593,810,2025-06-11,33,1309.0,Completed
48594,771,2024-11-02,15,2353.93,Completed
48595,6906,2025-11-06,30,375.37,Completed
48596,4118,2024-11-12,34,3383.82,Completed
48597,2659,2024-08-25,31,2137.23,Completed
48598,5783,2025-09-08,37,472.63,Returned
48599,3768,2024-11-03,38,3739.39,Completed
48600,8099,2025-10-10,19,3163.09,Completed
48601,2455,2025-05-02,24,4356.73,Completed
48602,6602,2024-05-20,35,385.04,Completed
48603,5760,2025-03-24,26,257.64,Returned
48604,8670,2024-04-23,14,3185.97,Completed
48605,1565,2024-06-24,9,50.12,Completed
48606,9413,2025-01-20,24,863.78,Returned
48607,6188,2024-06-14,22,1816.66,Completed
48608,565,2025-06-18,36,2373.26,Completed
48609,916,2024-04-01,31,2457.34,Returned
48610,4342,2025-04-25,21,1750.22,Completed
48611,4606,2024-07-18,39,6422.41,Completed
48612,5477,2025-09-27,15,2452.77,Completed
48613,8754,2025-02-07,40,781.76,Returned
48614,2217,2025-05-05,15,5172.42,Completed
48615,2948,2024-07-28,3,1525.68,Completed
48616,3952,2024-02-01,19,3033.19,Completed
48617,872,2024-08-26,2,2937.66,Returned
48618,4419,2024-05-05,23,177.08,Completed
48619,3139,2025-09-04,12,1059.75,Completed
48620,1963,2024-12-17,10,1848.92,Completed
48621,7604,2025-04-15,6,834.36,Completed
48622,3352,2024-01-01,12,746.89,Completed
48623,2742,2024-09-15,21,4006.71,Completed
48624,1619,2024-06-23,35,1043.82,Completed
48625,4891,2024-04-23,39,241.98,Completed
48626,6871,2025-07-10,38,473.46,Completed
48627,5535,2024-11-18,8,3904.47,Completed
48628,2027,2025-01-22,31,1812.31,Returned
48629,5207,2024-12-14,39,1657.12,Completed
48630,5323,2025-10-14,34,1181.76,Completed
48631,9745,2025-12-01,11,463.73,Completed
48632,3269,2025-03-31,32,1563.06,Completed
48633,501,2024-01-07,3,1596.54,Completed
48634,8730,2025-07-29,12,1012.1,Returned
48635,4048,2025-06-17,13,4810.35,Completed
48636,830,2025-03-26,35,1744.68,Completed
48637,7312,2024-06-03,24,1345.27,Completed
48638,7136,2025-03-31,31,3857.97,Completed
48639,9225,2025-05-07,11,1621.7,Completed
48640,7201,2024-09-21,35,1430.42,Completed
48641,1572,2024-06-05,20,661.03,Completed
48642,8256,2024-11-19,32,1134.43,Completed
48643,3209,2025-05-14,21,1853.9,Completed
48644,6319,2025-02-22,11,1506.24,Completed
48645,8708,2025-11-08,25,2709.18,Completed
48646,2903,2024-01-13,18,413.55,Completed
48647,298,2025-02-24,24,2463.82,Completed
48648,2668,2024-01-15,33,715.89,Returned
48649,6676,2025-11-29,26,2508.26,Completed
48650,141,2025-09-30,24,1080.01,Completed
48651,6557,2024-03-17,5,727.96,Returned
48652,3651,2024-06-27,5,2135.59,Returned
48653,3631,2025-09-28,16,505.52,Completed
48654,5816,2024-11-17,38,1427.6,Completed
48655,878,2024-11-05,22,1116.4,Completed
48656,8463,2024-12-23,6,3851.92,Completed
48657,4660,2024-05-22,37,1666.92,Completed
48658,1447,2024-01-23,2,2020.31,Completed
48659,3738,2024-03-06,38,2952.86,Completed
48660,9493,2025-10-20,26,1283.71,Completed
48661,2627,2024-05-20,23,1679.53,Completed
48662,6918,2025-05-25,14,1920.7,Completed
