customer_id,signup_date,age,gender,country,city,acquisition_source
4112,2024-03-09,37,Male,USA,New York,Referral
4113,2024-03-13,31,Female,USA,New York,Organic
4114,2025-06-12,54,Female,Singapore,Singapore,Paid
4115,2025-04-26,26,Male,USA,Seattle,Email
4116,2025-11-18,42,Female,UAE,Dubai,Paid
4117,2024-01-12,39,Male,UAE,Dubai,Paid
4118,2024-12-10,32,Male,Singapore,Singapore,Email
4119,2025-09-15,24,Female,UK,Manchester,Paid
4120,2025-07-12,20,Female,USA,Austin,Paid
4121,2024-03-28,48,Female,India,Mumbai,Organic
4122,2025-09-22,44,Female,UK,London,Email
4123,2024-12-07,48,Male,USA,Seattle,Referral
4124,2024-11-13,33,Female,India,Kolkata,Referral
4125,2025-12-28,28,Female,India,Mumbai,Organic
4126,2025-05-08,60,Female,Singapore,Singapore,Organic
4127,2024-02-23,49,Female,India,Kolkata,Paid
4128,2024-03-16,49,Female,Singapore,Singapore,Paid
4129,2024-03-29,54,Male,UK,London,Paid
4130,2025-09-28,65,Male,UAE,Dubai,Email
4131,2024-08-03,47,Male,Singapore,Singapore,Referral
4132,2024-10-27,37,Female,Singapore,Singapore,Referral
4133,2025-09-15,18,Female,USA,Austin,Email
4134,2025-03-30,65,Female,India,Mumbai,Paid
4135,2024-03-08,18,Female,UAE,Abu Dhabi,Referral
4136,2025-09-14,22,Female,India,Delhi,Referral
4137,2025-05-09,62,Male,India,Mumbai,Referral
4138,2024-10-01,40,Female,India,Mumbai,Referral
4139,2025-09-11,22,Female,India,Delhi,Referral
4140,2025-07-11,65,Male,UAE,Dubai,Referral
4141,2024-09-23,35,Female,UK,Manchester,Paid
4142,2025-11-13,25,Female,USA,New York,Email
4143,2024-01-03,21,Female,UK,London,Paid
4144,2024-11-14,38,Female,India,Delhi,Referral
4145,2024-09-11,56,Male,India,Mumbai,Organic
4146,2024-01-25,61,Male,USA,Seattle,Email
4147,2024-06-13,65,Male,UK,London,Referral
4148,2025-07-21,43,Female,USA,Seattle,Organic
4149,2025-06-30,52,Male,UK,London,Email
4150,2024-06-10,56,Female,UAE,Dubai,Email
4151,2025-12-09,45,Male,UAE,Dubai,Paid
4152,2025-03-03,26,Male,UAE,Dubai,Paid
4153,2025-04-24,37,Female,USA,New York,Organic
4154,2025-05-14,20,Female,UK,London,Paid
4155,2025-11-26,63,Male,India,Delhi,Referral
4156,2024-03-21,23,Male,Singapore,Singapore,Email
4157,2024-04-12,24,Female,UK,Manchester,Referral
4158,2024-02-18,39,Male,USA,Austin,Paid
4159,2025-11-04,25,Male,Singapore,Singapore,Organic
4160,2025-04-10,61,Male,UAE,Dubai,Organic
4161,2024-08-19,56,Female,UAE,Dubai,Email
4162,2024-10-06,41,Female,UK,Manchester,Email
4163,2025-06-28,61,Male,India,Mumbai,Organic
4164,2024-03-06,36,Female,UK,London,Referral
4165,2025-08-13,35,Female,Singapore,Singapore,Email
4166,2024-05-15,44,Male,UK,London,Referral
4167,2025-01-19,18,Female,USA,New York,Organic
4168,2025-01-28,22,Female,Singapore,Singapore,Paid
4169,2025-05-12,53,Female,UAE,Dubai,Paid
4170,2025-06-13,43,Male,UK,Manchester,Organic
4171,2024-08-30,20,Female,UK,Manchester,Paid
4172,2024-01-09,41,Male,UK,London,Organic
4173,2024-09-29,18,Male,UK,London,Paid
4174,2024-02-14,55,Male,USA,New York,Organic
4175,2025-10-16,19,Male,Singapore,Singapore,Paid
4176,2025-09-14,34,Female,India,Mumbai,Paid
4177,2025-01-14,54,Female,UK,Manchester,Paid
4178,2025-08-11,59,Male,India,Kolkata,Organic
4179,2025-09-30,63,Female,India,Delhi,Paid
4180,2024-12-23,49,Female,UK,Manchester,Referral
4181,2025-10-07,55,Male,UAE,Dubai,Referral
4182,2025-07-24,56,Female,UAE,Abu Dhabi,Referral
4183,2025-06-10,23,Male,Singapore,Singapore,Organic
4184,2025-09-01,42,Female,USA,Seattle,Referral
4185,2024-08-04,36,Female,USA,Austin,Email
4186,2024-06-09,28,Female,UK,London,Organic
4187,2025-09-23,49,Male,UK,Manchester,Email
4188,2024-01-13,33,Female,UK,London,Email
4189,2024-11-13,52,Female,Singapore,Singapore,Email
4190,2024-10-30,46,Male,India,Kolkata,Email
4191,2024-05-14,30,Female,India,Delhi,Referral
4192,2025-01-08,19,Male,USA,Austin,Paid
4193,2024-03-10,46,Male,India,Delhi,Email
4194,2024-04-06,38,Female,UK,London,Referral
4195,2025-03-26,54,Male,USA,Austin,Paid
4196,2024-09-18,37,Male,Singapore,Singapore,Paid
4197,2024-11-30,37,Female,USA,Seattle,Referral
4198,2025-12-27,42,Female,India,Bengaluru,Paid
4199,2025-11-27,38,Female,India,Delhi,Referral
4200,2024-05-06,54,Male,UK,Manchester,Email
4201,2025-02-18,55,Male,UAE,Abu Dhabi,Referral
4202,2024-05-06,53,Male,UK,London,Referral
4203,2025-05-21,34,Female,USA,Austin,Organic
4204,2025-12-04,47,Male,UAE,Dubai,Paid
4205,2025-04-30,64,Male,UK,Manchester,Paid
4206,2025-10-19,24,Male,India,Mumbai,Organic
4207,2025-01-03,45,Female,USA,New York,Paid
4208,2024-05-27,62,Female,Singapore,Singapore,Paid
4209,2025-08-02,43,Female,Singapore,Singapore,Organic
4210,2025-07-28,26,Female,Singapore,Singapore,Paid
4211,2025-04-16,42,Male,UK,Manchester,Paid
4212,2025-04-29,33,Male,UK,London,Referral
4213,2024-02-17,26,Male,Singapore,Singapore,Organic
4214,2024-04-06,34,Male,USA,New York,Email
4215,2024-07-12,32,Male,USA,Seattle,Referral
4216,2024-05-21,31,Female,UAE,Abu Dhabi,Organic
4217,2025-08-28,51,Male,USA,Seattle,Organic
4218,2024-12-05,38,Male,UK,Manchester,Referral
4219,2024-05-09,42,Male,UAE,Abu Dhabi,Referral
4220,2025-08-05,62,Male,UK,London,Paid
4221,2024-01-31,18,Female,India,Bengaluru,Paid
4222,2025-11-20,27,Male,Singapore,Singapore,Paid
4223,2025-05-19,46,Female,Singapore,Singapore,Paid
4224,2024-03-18,44,Male,Singapore,Singapore,Email
4225,2025-05-04,19,Female,UAE,Dubai,Paid
4226,2025-01-05,21,Male,USA,Austin,Organic
4227,2025-09-21,38,Male,UAE,Abu Dhabi,Paid
4228,2024-03-27,64,Male,UAE,Abu Dhabi,Referral
4229,2024-05-15,49,Female,India,Delhi,Email
4230,2025-01-10,50,Male,UK,Manchester,Email
4231,2024-05-21,41,Male,UK,Manchester,Paid
4232,2024-02-10,33,Female,India,Mumbai,Referral
4233,2024-09-25,44,Male,UK,Manchester,Email
4234,2024-11-18,56,Female,UAE,Dubai,Organic
4235,2024-08-10,55,Female,USA,Seattle,Referral
4236,2024-03-20,34,Female,USA,New York,Referral
4237,2024-01-15,36,Male,UAE,Dubai,Email
4238,2024-10-30,31,Male,UK,London,Paid
4239,2024-09-20,42,Male,USA,New York,Organic
4240,2025-07-15,55,Male,Singapore,Singapore,Referral
4241,2024-10-22,53,Female,USA,New York,Referral
4242,2024-01-05,62,Male,India,Mumbai,Email
4243,2025-12-16,28,Male,UK,London,Referral
4244,2024-11-03,29,Male,UK,Manchester,Email
4245,2025-05-31,62,Female,UK,London,Paid
4246,2024-07-28,46,Female,Singapore,Singapore,Referral
4247,2024-10-24,22,Female,USA,Seattle,Organic
4248,2025-12-15,22,Male,UK,Manchester,Referral
4249,2024-11-09,47,Female,UK,Manchester,Organic
4250,2025-06-11,45,Female,UAE,Abu Dhabi,Email
4251,2025-11-25,52,Male,Singapore,Singapore,Email
4252,2024-07-25,43,Male,Singapore,Singapore,Organic
4253,2024-05-24,44,Male,USA,Austin,Email
4254,2024-01-08,24,Female,Singapore,Singapore,Referral
4255,2025-04-05,61,Female,UAE,Abu Dhabi,Referral
4256,2025-11-12,51,Female,UK,Manchester,Referral
4257,2025-05-20,40,Male,UAE,Dubai,Referral
4258,2025-03-17,35,Male,UK,London,Organic
4259,2025-06-20,46,Female,UK,Manchester,Paid
4260,2025-11-30,21,Female,UAE,Dubai,Email
4261,2024-12-27,34,Female,UK,London,Paid
4262,2024-09-19,37,Female,Singapore,Singapore,Email
4263,2024-01-06,27,Male,UAE,Dubai,Email
4264,2025-03-12,19,Male,USA,Austin,Email
4265,2024-03-06,46,Male,India,Mumbai,Email
4266,2024-02-16,57,Female,Singapore,Singapore,Paid
4267,2025-06-08,59,Female,Singapore,Singapore,Paid
4268,2025-12-11,39,Male,India,Mumbai,Organic
4269,2024-10-11,65,Male,USA,New York,Referral
4270,2024-01-13,55,Female,USA,Seattle,Organic
4271,2025-05-02,56,Female,USA,Seattle,Email
4272,2024-10-06,39,Male,Singapore,Singapore,Organic
4273,2025-01-06,42,Female,Singapore,Singapore,Referral
4274,2024-02-13,47,Male,UAE,Abu Dhabi,Email
4275,2024-11-02,50,Male,UK,Manchester,Email
4276,2025-08-09,34,Male,Singapore,Singapore,Organic
4277,2025-11-04,45,Male,Singapore,Singapore,Referral
4278,2024-05-30,59,Male,UAE,Dubai,Organic
4279,2025-06-27,56,Male,UAE,Abu Dhabi,Referral
4280,2024-01-18,47,Male,USA,Austin,Paid
4281,2024-08-20,24,Female,India,Kolkata,Email
4282,2025-06-29,45,Female,UAE,Abu Dhabi,Referral
4283,2025-11-03,37,Male,India,Kolkata,Referral
4284,2024-06-11,30,Male,USA,Seattle,Paid
4285,2024-11-23,59,Female,USA,Seattle,Referral
4286,2025-08-07,44,Male,India,Mumbai,Paid
4287,2025-03-15,19,Female,Singapore,Singapore,Referral
4288,2025-04-15,44,Female,Singapore,Singapore,Paid
4289,2025-03-30,30,Male,India,Kolkata,Email
4290,2025-08-27,31,Male,Singapore,Singapore,Organic
4291,2024-04-02,47,Male,USA,Austin,Paid
4292,2025-01-05,39,Female,UK,Manchester,Organic
4293,2024-06-05,33,Male,UK,Manchester,Paid
4294,2025-10-31,48,Male,Singapore,Singapore,Organic
4295,2024-06-24,32,Female,Singapore,Singapore,Organic
4296,2024-11-19,35,Female,UK,London,Referral
4297,2025-04-02,55,Female,UK,Manchester,Organic
4298,2025-03-06,49,Female,UK,Manchester,Paid
4299,2025-06-21,22,Male,USA,Austin,Paid
4300,2025-06-10,22,Female,UK,London,Referral
4301,2025-09-08,21,Female,UK,Manchester,Email
4302,2025-02-18,53,Male,Singapore,Singapore,Email
4303,2024-07-29,51,Male,UK,London,Organic
4304,2025-02-12,23,Male,UK,London,Email
4305,2024-07-03,25,Male,India,Bengaluru,Organic
4306,2025-07-13,24,Male,USA,Seattle,Email
4307,2025-06-07,26,Male,India,Kolkata,Organic
4308,2025-02-01,63,Male,UK,London,Organic
4309,2025-08-23,26,Male,UK,Manchester,Paid
4310,2025-07-22,27,Female,USA,Seattle,Paid
4311,2024-10-08,63,Female,Singapore,Singapore,Email
4312,2024-09-05,63,Female,India,Delhi,Email
4313,2024-12-01,47,Female,UK,London,Paid
4314,2024-12-28,62,Female,UAE,Dubai,Email
4315,2024-08-29,65,Male,UK,London,Paid
4316,2024-11-26,39,Female,India,Delhi,Referral
4317,2025-11-23,20,Female,UK,London,Organic
4318,2025-05-04,57,Male,USA,Seattle,Referral
4319,2024-09-26,20,Female,UAE,Abu Dhabi,Paid
4320,2024-03-19,37,Male,India,Bengaluru,Email
4321,2025-10-29,62,Male,India,Mumbai,Paid
4322,2024-02-20,30,Female,UAE,Abu Dhabi,Organic
4323,2025-10-04,43,Male,UAE,Dubai,Email
4324,2025-09-24,46,Male,UK,London,Paid
4325,2025-10-04,35,Female,UAE,Abu Dhabi,Referral
4326,2025-02-25,48,Female,UAE,Dubai,Paid
4327,2025-03-13,37,Male,UK,London,Email
4328,2024-05-17,57,Female,Singapore,Singapore,Paid
4329,2025-06-02,60,Male,UK,London,Referral
4330,2025-05-25,41,Female,USA,Seattle,Paid
4331,2025-12-21,60,Male,USA,Seattle,Email
4332,2024-04-16,50,Female,Singapore,Singapore,Organic
4333,2025-08-01,23,Female,Singapore,Singapore,Referral
4334,2024-08-20,32,Male,Singapore,Singapore,Organic
4335,2025-01-16,22,Female,UK,Manchester,Paid
4336,2025-03-19,42,Male,USA,Austin,Paid
4337,2024-10-25,42,Female,UAE,Abu Dhabi,Email
4338,2024-05-05,40,Female,Singapore,Singapore,Organic
4339,2024-10-01,65,Male,UK,Manchester,Organic
4340,2024-01-04,39,Male,UK,London,Paid
4341,2025-06-09,60,Male,India,Kolkata,Organic
4342,2024-04-11,32,Female,UAE,Abu Dhabi,Email
4343,2025-12-16,21,Female,UK,London,Email
4344,2024-10-21,19,Male,UK,London,Email
4345,2025-11-11,58,Male,UAE,Dubai,Organic
4346,2025-03-10,58,Female,Singapore,Singapore,Email
4347,2024-04-29,53,Male,Singapore,Singapore,Email
4348,2025-04-15,25,Female,UK,Manchester,Email
4349,2024-03-20,18,Male,UK,Manchester,Email
4350,2024-10-11,29,Male,Singapore,Singapore,Paid
4351,2025-11-27,62,Male,Singapore,Singapore,Organic
4352,2024-08-01,64,Female,India,Kolkata,Paid
4353,2025-05-14,40,Male,UK,London,Email
4354,2025-09-21,22,Female,UK,London,Referral
4355,2025-02-17,25,Female,UAE,Abu Dhabi,Organic
4356,2024-06-17,31,Male,USA,Austin,Organic
4357,2024-11-07,43,Female,UK,Manchester,Referral
4358,2025-01-20,21,Male,Singapore,Singapore,Paid
4359,2024-05-11,42,Male,UK,London,Referral
4360,2025-09-19,58,Female,UK,Manchester,Paid
4361,2025-05-12,61,Female,Singapore,Singapore,Referral
4362,2024-11-01,56,Male,India,Delhi,Paid
4363,2024-11-27,18,Male,USA,Seattle,Referral
4364,2024-03-06,64,Male,UAE,Abu Dhabi,Referral
4365,2025-07-16,43,Female,UAE,Dubai,Paid
4366,2025-07-02,32,Male,USA,Austin,Email
4367,2024-08-27,22,Female,Singapore,Singapore,Referral
4368,2025-12-13,23,Female,UK,Manchester,Referral
4369,2024-07-21,27,Female,USA,New York,Organic
4370,2025-12-14,55,Female,UAE,Abu Dhabi,Referral
4371,2024-03-06,26,Male,Singapore,Singapore,Organic
4372,2024-11-25,36,Male,USA,Austin,Email
4373,2025-03-11,24,Male,UK,London,Referral
4374,2024-02-22,21,Male,USA,Seattle,Email
4375,2024-03-28,37,Male,Singapore,Singapore,Referral
4376,2024-03-07,34,Male,India,Kolkata,Email
4377,2025-02-26,28,Male,USA,New York,Email
4378,2024-03-20,53,Female,USA,New York,Organic
4379,2025-11-18,43,Female,USA,Austin,Referral
4380,2024-12-04,47,Male,Singapore,Singapore,Organic
4381,2025-03-14,55,Male,Singapore,Singapore,Organic
4382,2024-09-26,29,Male,UAE,Dubai,Email
4383,2024-02-24,29,Male,India,Delhi,Paid
4384,2025-03-18,39,Female,USA,Seattle,Organic
4385,2024-05-21,28,Female,UAE,Dubai,Organic
4386,2024-06-06,19,Female,UAE,Abu Dhabi,Email
4387,2024-04-15,38,Male,India,Bengaluru,Referral
4388,2025-08-02,27,Male,USA,New York,Email
4389,2024-09-12,31,Male,UK,London,Paid
4390,2024-10-11,20,Male,Singapore,Singapore,Paid
4391,2024-05-13,29,Male,USA,New York,Referral
4392,2024-05-23,59,Male,UK,London,Organic
4393,2024-04-26,31,Female,India,Bengaluru,Paid
4394,2025-08-12,24,Male,Singapore,Singapore,Paid
4395,2024-07-04,51,Female,UAE,Dubai,Paid
4396,2024-09-06,64,Female,Singapore,Singapore,Email
4397,2024-12-07,26,Male,UAE,Abu Dhabi,Paid
4398,2025-02-13,37,Female,USA,Seattle,Email
4399,2024-01-06,29,Female,UK,Manchester,Email
4400,2024-10-01,29,Male,Singapore,Singapore,Paid
4401,2025-04-09,58,Female,UK,London,Referral
4402,2025-07-17,58,Female,USA,New York,Email
4403,2024-12-30,43,Male,Singapore,Singapore,Paid
4404,2025-02-17,41,Female,UK,London,Referral
4405,2025-02-03,28,Female,UK,London,Organic
4406,2025-03-02,44,Female,USA,New York,Referral
4407,2025-01-13,32,Male,UK,Manchester,Referral
4408,2024-10-22,46,Female,Singapore,Singapore,Email
4409,2025-11-13,32,Female,UAE,Dubai,Email
4410,2025-10-11,54,Female,Singapore,Singapore,Paid
4411,2024-07-26,63,Female,UAE,Abu Dhabi,Paid
4412,2024-04-15,39,Female,UAE,Dubai,Paid
4413,2025-10-22,62,Female,UK,London,Paid
4414,2024-10-04,31,Female,UAE,Abu Dhabi,Referral
4415,2025-03-15,33,Male,USA,Austin,Organic
4416,2025-07-05,27,Female,UK,Manchester,Paid
4417,2025-09-15,52,Male,USA,Austin,Organic
4418,2024-08-17,61,Male,UAE,Dubai,Email
4419,2025-11-02,30,Female,USA,New York,Organic
4420,2024-01-24,49,Male,Singapore,Singapore,Paid
4421,2024-03-01,48,Male,UK,London,Organic
4422,2025-07-03,57,Female,UAE,Abu Dhabi,Organic
4423,2024-05-23,42,Female,USA,Seattle,Paid
4424,2024-05-14,25,Female,India,Kolkata,Paid
4425,2024-10-31,46,Female,USA,New York,Referral
4426,2024-05-27,65,Male,UAE,Abu Dhabi,Referral
4427,2025-02-19,31,Male,UAE,Dubai,Email
4428,2025-08-22,55,Female,Singapore,Singapore,Paid
4429,2025-08-09,34,Male,UK,London,Paid
4430,2025-12-20,42,Female,UK,Manchester,Organic
4431,2025-02-23,46,Male,USA,Austin,Paid
4432,2024-12-02,32,Male,Singapore,Singapore,Organic
4433,2024-04-20,28,Female,UK,London,Organic
4434,2024-09-09,54,Female,UK,London,Organic
4435,2024-08-19,32,Female,Singapore,Singapore,Paid
4436,2025-11-12,44,Female,UK,London,Referral
4437,2024-04-12,36,Male,USA,Seattle,Referral
4438,2024-03-04,22,Female,India,Kolkata,Paid
4439,2024-03-16,34,Male,India,Delhi,Email
4440,2024-10-16,55,Male,India,Delhi,Organic
4441,2025-11-02,28,Male,UAE,Dubai,Email
4442,2024-05-01,43,Male,UK,London,Organic
4443,2024-10-25,27,Male,Singapore,Singapore,Referral
4444,2024-12-03,37,Female,USA,New York,Organic
4445,2024-11-22,30,Male,Singapore,Singapore,Organic
4446,2025-08-02,60,Male,UK,Manchester,Organic
4447,2025-07-10,42,Male,Singapore,Singapore,Referral
4448,2024-04-11,62,Male,UK,Manchester,Organic
4449,2024-05-18,63,Male,Singapore,Singapore,Organic
4450,2024-11-06,47,Male,Singapore,Singapore,Organic
4451,2024-04-04,25,Male,UAE,Abu Dhabi,Referral
4452,2024-05-19,49,Male,UAE,Dubai,Email
4453,2025-06-06,41,Female,UK,Manchester,Referral
4454,2024-07-11,56,Male,UK,London,Organic
4455,2025-10-14,49,Female,India,Delhi,Email
4456,2025-08-14,36,Male,India,Mumbai,Paid
4457,2024-12-22,36,Male,India,Delhi,Paid
4458,2024-12-09,31,Female,India,Delhi,Email
4459,2025-11-10,45,Male,USA,Austin,Organic
4460,2025-07-15,34,Female,UK,Manchester,Paid
4461,2024-06-28,59,Female,UAE,Abu Dhabi,Organic
4462,2024-05-22,58,Female,India,Bengaluru,Email
4463,2025-12-25,47,Female,India,Bengaluru,Email
4464,2025-09-11,36,Male,UK,London,Organic
4465,2024-04-18,55,Female,UAE,Abu Dhabi,Email
4466,2025-11-10,43,Male,UAE,Abu Dhabi,Referral
4467,2024-10-30,27,Male,USA,Austin,Organic
4468,2024-06-08,42,Female,UK,London,Referral
4469,2025-01-10,19,Female,UK,Manchester,Organic
4470,2024-01-24,60,Male,UK,London,Referral
4471,2024-04-23,32,Male,UAE,Abu Dhabi,Email
4472,2024-09-23,20,Female,Singapore,Singapore,Organic
4473,2025-10-15,44,Female,India,Delhi,Referral
4474,2025-05-12,26,Male,India,Delhi,Email
4475,2024-06-21,30,Male,UK,London,Referral
4476,2024-05-23,32,Male,Singapore,Singapore,Paid
4477,2025-07-23,27,Female,Singapore,Singapore,Referral
4478,2024-11-30,27,Male,UK,Manchester,Referral
4479,2024-01-02,35,Male,India,Delhi,Referral
4480,2025-09-11,25,Male,UK,Manchester,Organic
4481,2024-09-09,40,Male,India,Bengaluru,Paid
4482,2025-03-29,27,Male,UAE,Dubai,Organic
4483,2024-10-23,25,Female,UK,Manchester,Organic
4484,2025-04-20,51,Male,USA,New York,Paid
4485,2024-01-18,22,Male,USA,Austin,Organic
4486,2024-10-21,63,Female,USA,New York,Referral
4487,2025-09-19,39,Male,India,Delhi,Referral
4488,2025-04-25,53,Female,UAE,Abu Dhabi,Referral
4489,2025-07-17,20,Male,Singapore,Singapore,Paid
4490,2025-01-29,32,Female,India,Kolkata,Organic
4491,2025-04-20,53,Male,Singapore,Singapore,Organic
4492,2025-11-07,57,Female,Singapore,Singapore,Paid
4493,2025-09-02,54,Male,UK,Manchester,Referral
4494,2024-11-26,40,Female,USA,Austin,Referral
4495,2025-07-11,35,Male,India,Delhi,Email
4496,2025-03-16,54,Male,USA,Seattle,Referral
4497,2024-06-05,51,Female,UAE,Dubai,Email
4498,2024-02-19,42,Female,India,Kolkata,Email
4499,2024-08-27,46,Female,Singapore,Singapore,Email
4500,2024-03-25,43,Female,India,Mumbai,Email
4501,2024-04-05,32,Female,UK,London,Referral
4502,2025-07-19,21,Male,USA,Austin,Paid
4503,2025-06-08,35,Male,India,Kolkata,Email
4504,2025-09-20,28,Female,USA,Austin,Referral
4505,2025-04-15,49,Male,UAE,Abu Dhabi,Organic
4506,2024-10-15,61,Male,USA,New York,Paid
4507,2024-06-27,31,Female,UAE,Dubai,Organic
4508,2024-03-22,47,Male,UAE,Abu Dhabi,Organic
4509,2024-12-16,33,Female,UAE,Dubai,Referral
4510,2024-12-12,38,Female,USA,Austin,Organic
4511,2024-06-27,49,Female,UK,London,Paid
4512,2024-06-17,41,Female,UAE,Dubai,Paid
4513,2024-08-14,60,Male,Singapore,Singapore,Referral
4514,2024-07-04,32,Male,UAE,Abu Dhabi,Paid
4515,2025-01-31,32,Male,USA,Austin,Organic
4516,2025-09-11,45,Female,Singapore,Singapore,Organic
4517,2024-06-10,24,Female,UK,Manchester,Paid
4518,2024-05-22,26,Male,USA,Austin,Organic
4519,2025-04-20,52,Male,UK,London,Referral
4520,2025-08-27,29,Female,Singapore,Singapore,Paid
4521,2024-01-06,43,Male,UK,London,Referral
4522,2024-08-08,25,Male,India,Mumbai,Organic
4523,2025-06-28,40,Male,UAE,Dubai,Paid
4524,2025-03-04,24,Male,India,Delhi,Paid
4525,2024-08-04,41,Male,Singapore,Singapore,Email
4526,2025-09-10,21,Male,India,Delhi,Organic
4527,2025-12-26,55,Female,Singapore,Singapore,Organic
4528,2024-05-29,29,Female,UK,Manchester,Referral
4529,2024-03-06,50,Female,UK,Manchester,Referral
4530,2025-04-05,55,Male,India,Mumbai,Organic
4531,2024-12-18,64,Male,UAE,Dubai,Paid
4532,2025-01-29,59,Female,India,Kolkata,Organic
4533,2024-12-05,42,Female,UAE,Abu Dhabi,Referral
4534,2025-03-30,18,Male,Singapore,Singapore,Referral
4535,2025-11-24,57,Male,Singapore,Singapore,Email
4536,2025-03-14,44,Female,UK,Manchester,Organic
4537,2024-06-30,60,Female,UAE,Abu Dhabi,Organic
4538,2024-01-28,54,Male,Singapore,Singapore,Referral
4539,2025-07-14,21,Female,UK,London,Organic
4540,2024-05-15,33,Male,Singapore,Singapore,Email
4541,2025-10-03,53,Female,UK,London,Email
4542,2025-10-09,45,Male,UK,Manchester,Paid
4543,2024-06-03,30,Female,Singapore,Singapore,Referral
4544,2024-06-08,22,Male,USA,Austin,Referral
4545,2025-01-11,44,Male,USA,Austin,Organic
4546,2024-10-19,27,Female,India,Mumbai,Organic
4547,2024-01-30,65,Male,India,Kolkata,Referral
4548,2025-08-06,52,Male,Singapore,Singapore,Organic
4549,2024-05-26,34,Female,Singapore,Singapore,Email
4550,2025-09-19,31,Male,UK,Manchester,Referral
4551,2025-05-17,60,Male,India,Kolkata,Email
4552,2025-08-06,22,Female,UAE,Dubai,Paid
4553,2024-04-06,24,Female,India,Delhi,Email
4554,2024-06-16,62,Female,UAE,Abu Dhabi,Referral
4555,2025-03-17,46,Male,Singapore,Singapore,Organic
4556,2025-05-14,29,Female,Singapore,Singapore,Referral
4557,2024-09-11,49,Female,Singapore,Singapore,Referral
4558,2025-09-20,48,Female,UK,Manchester,Email
4559,2024-10-27,55,Female,USA,New York,Paid
4560,2025-08-14,36,Female,UAE,Dubai,Organic
4561,2025-02-20,58,Male,UAE,Abu Dhabi,Organic
4562,2025-08-15,26,Female,UK,Manchester,Email
4563,2024-12-07,25,Male,USA,Seattle,Organic
4564,2024-05-09,46,Female,UK,Manchester,Paid
4565,2024-08-24,65,Female,USA,Seattle,Organic
4566,2025-03-27,55,Male,USA,Austin,Referral
4567,2024-03-15,26,Male,Singapore,Singapore,Email
4568,2024-01-05,29,Male,UAE,Dubai,Referral
4569,2025-04-17,53,Male,UK,Manchester,Referral
4570,2025-08-03,47,Male,UK,Manchester,Organic
4571,2024-10-25,62,Male,USA,Austin,Organic
4572,2024-08-23,59,Male,Singapore,Singapore,Referral
4573,2025-07-22,61,Male,UK,London,Paid
4574,2025-10-22,64,Male,UK,London,Referral
4575,2024-03-06,63,Female,UAE,Abu Dhabi,Email
4576,2024-01-13,43,Male,UK,Manchester,Paid
4577,2025-06-16,45,Male,Singapore,Singapore,Organic
4578,2024-05-21,27,Male,India,Delhi,Referral
4579,2024-10-01,26,Female,USA,Austin,Paid
4580,2024-08-05,45,Female,Singapore,Singapore,Organic
4581,2024-06-19,62,Female,USA,Austin,Organic
4582,2025-01-25,18,Female,Singapore,Singapore,Referral
4583,2025-09-05,26,Male,UK,Manchester,Email
4584,2025-08-04,63,Male,UAE,Dubai,Paid
4585,2024-09-24,57,Female,Singapore,Singapore,Paid
4586,2024-02-21,59,Male,UAE,Dubai,Organic
4587,2024-10-25,43,Male,UAE,Abu Dhabi,Referral
4588,2025-12-08,63,Male,USA,Seattle,Organic
4589,2025-06-20,64,Male,Singapore,Singapore,Referral
4590,2024-03-03,36,Male,India,Bengaluru,Paid
4591,2024-12-22,43,Female,India,Bengaluru,Organic
4592,2024-12-04,30,Male,Singapore,Singapore,Paid
4593,2024-11-13,47,Female,UK,Manchester,Organic
4594,2024-02-13,57,Male,Singapore,Singapore,Email
4595,2024-11-21,42,Female,USA,Austin,Organic
4596,2025-04-06,53,Female,UK,London,Organic
4597,2024-02-08,27,Female,USA,Seattle,Organic
4598,2025-09-12,51,Male,UK,Manchester,Organic
4599,2024-04-05,24,Female,UK,Manchester,Email
4600,2025-03-08,25,Male,USA,Seattle,Email
4601,2025-03-25,40,Male,UK,London,Paid
4602,2024-03-08,48,Male,UK,Manchester,Organic
4603,2025-07-03,31,Female,UAE,Dubai,Referral
4604,2025-10-21,52,Male,UAE,Abu Dhabi,Email
4605,2025-03-26,63,Male,UAE,Abu Dhabi,Paid
4606,2024-09-02,33,Male,UAE,Abu Dhabi,Paid
4607,2025-02-13,60,Male,UK,London,Email
4608,2024-12-09,53,Male,UK,London,Referral
4609,2024-10-01,45,Female,USA,Seattle,Email
4610,2024-08-01,18,Male,USA,New York,Paid
4611,2024-12-15,31,Male,USA,Austin,Paid
4612,2025-01-28,45,Male,UK,Manchester,Referral
4613,2025-10-15,41,Male,India,Mumbai,Referral
4614,2025-06-14,41,Female,Singapore,Singapore,Organic
4615,2024-01-05,52,Female,Singapore,Singapore,Organic
4616,2025-07-31,48,Male,USA,Seattle,Organic
4617,2024-08-17,53,Male,UK,Manchester,Email
4618,2025-04-11,65,Male,UK,London,Referral
4619,2024-11-22,26,Female,Singapore,Singapore,Paid
4620,2025-09-09,21,Male,India,Kolkata,Organic
4621,2024-03-15,21,Male,Singapore,Singapore,Paid
4622,2024-10-29,61,Female,Singapore,Singapore,Paid
4623,2024-12-23,65,Female,India,Kolkata,Email
4624,2025-09-25,63,Female,India,Delhi,Email
4625,2025-01-20,41,Female,India,Bengaluru,Email
4626,2025-04-11,44,Female,UK,London,Email
